x,y,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,v,yaw,time,x_ped,y_ped,steer,brake,throttle
-193.46987915039062,-4.1205735206604,-16.16596221923828,-0.10355286300182343,0.003186130430549383,-0.01918325014412403,0.05001416429877281,0.31846025586128235,16.166293875507627,-179.63832092285156,6.5,-259.0,4.612684726715088,0.0014267006190493703,0.0,0.0
-195.06546020507812,-4.131082057952881,-15.78360652923584,-0.11002729833126068,0.008790464140474796,-0.007956241257488728,0.03383535146713257,0.3139601945877075,15.783990023948771,-179.60671997070312,6.6,-259.0,4.5226850509643555,0.001376346219331026,0.0,0.0
-196.6230010986328,-4.1421966552734375,-15.405149459838867,-0.11587737500667572,0.011674107983708382,0.0016292567597702146,0.018174899742007256,0.30028706789016724,15.40558526788295,-179.57614135742188,6.7,-259.0,4.432684898376465,0.0013595614582300186,0.0022400375455617905,0.0
-198.1419219970703,-4.153787612915039,-15.039912223815918,-0.12115955352783203,-0.0544528029859066,0.6721400022506714,-2.043144702911377,0.2823215425014496,15.040400238607301,-179.54737854003906,6.8,-259.0,4.342684745788574,0.0011077899252995849,0.07163757085800171,0.0
-199.62152099609375,-4.165647506713867,-14.656699180603027,-0.12823234498500824,-0.10844554007053375,-0.07783161848783493,-3.2138147354125977,0.2623532712459564,14.657260126128273,-179.52052307128906,6.9,-259.0,4.252685070037842,-0.0010238661197945476,0.07163757085800171,0.0
-201.0631866455078,-4.177757740020752,-14.264854431152344,-0.11561698466539383,-0.07284040004014969,-0.10545510798692703,-0.6576898097991943,-0.09079591184854507,14.265322962664035,-179.51768493652344,7.0,-259.0,4.162684917449951,-0.00293735065497458,0.11100637912750244,0.0
-202.4690399169922,-4.188229084014893,-13.863029479980469,-0.09944343566894531,-0.07409637421369553,0.8266274333000183,2.3080832958221436,-0.4690895080566406,13.863386143352756,-179.55218505859375,7.1,-259.0,4.0726847648620605,-0.0027191429398953915,0.1426328718662262,0.0
-203.83642578125,-4.197683811187744,-13.44896125793457,-0.08622082322835922,-0.07026953250169754,-0.15199705958366394,3.0838515758514404,-0.5133842825889587,13.449237634445426,-179.60267639160156,7.2,-259.0,3.982684850692749,-0.0024002259597182274,0.15499962866306305,0.0
-205.1605224609375,-4.205938339233398,-13.029306411743164,-0.0710485652089119,-0.02222367748618126,-0.09970934689044952,1.1194944381713867,-0.45842716097831726,13.029500123554616,-179.65042114257812,7.3,-259.0,3.8926849365234375,-0.0024002259597182274,0.13010603189468384,0.0
-206.44161987304688,-4.212716579437256,-12.6256103515625,-0.058244578540325165,0.009018459357321262,-0.048499248921871185,-0.01589994505047798,-0.43840938806533813,12.625744698052923,-179.6950225830078,7.4,-259.0,3.802684783935547,-0.0024337961804121733,0.07831127196550369,0.0
-207.6831817626953,-4.218236446380615,-12.25339126586914,-0.04674077779054642,0.021013479679822922,-0.01952248066663742,-0.3382147252559662,-0.43115732073783875,12.253480412306807,-179.73854064941406,7.5,-259.0,3.7126848697662354,-0.0024505811743438244,0.051335807889699936,0.0
-208.88894653320312,-4.222633361816406,-11.907485961914062,-0.036160800606012344,0.019544200971722603,-0.007931062020361423,-0.25614023208618164,-0.4239450991153717,11.907540868570678,-179.78128051757812,7.6,-259.0,3.622684955596924,-0.0033066277392208576,0.037560753524303436,0.0
-210.0614013671875,-4.225749492645264,-11.580788612365723,-0.021885132417082787,0.01213100366294384,0.02485174871981144,-0.0845077782869339,-0.5333051085472107,11.58080929138031,-179.83140563964844,7.7,-259.0,3.532684803009033,-0.004061978776007891,0.037560753524303436,0.0
-211.20204162597656,-4.227406978607178,-11.265457153320312,-0.005991071928292513,0.004418907221406698,0.03344166278839111,0.028634073212742805,-0.644437313079834,11.265458746373298,-179.89260864257812,7.8,-259.0,3.4426848888397217,-0.004061978776007891,0.0,0.0
-212.3124542236328,-4.227680206298828,-10.973955154418945,0.007624858524650335,-0.0008378314669243991,0.0064658550545573235,0.09683530032634735,-0.6498002409934998,10.973957803348146,-179.95767211914062,7.9,-259.0,3.35268497467041,-0.003675908548757434,0.0,0.0
-213.39456176757812,-4.226781845092773,-10.695371627807617,0.01827726885676384,-0.0031504440121352673,-0.021381346508860588,0.09805029630661011,-0.5863655209541321,10.6953872447644,179.98155212402344,8.0,-259.0,3.2626848220825195,-0.003222700906917453,0.0,0.0
-214.44927978515625,-4.224928855895996,-10.42531681060791,0.026450907811522484,-0.0032521055545657873,-0.03362935036420822,0.06990712136030197,-0.5060663819313049,10.425350365914229,179.92840576171875,8.1,-259.0,3.172684907913208,-0.0031555595342069864,0.0,0.0
-215.4773712158203,-4.222218036651611,-10.162528038024902,0.034384820610284805,-0.0022035501897335052,-0.022443491965532303,0.042159076780080795,-0.4764884412288666,10.162586208221343,179.8796844482422,8.2,-259.0,3.0826847553253174,-0.003256271593272686,0.0,0.0
-216.47950744628906,-4.219995975494385,-9.900126457214355,-0.0400179885327816,-0.06116366386413574,-8.750718116760254,-2.3614702224731445,1.566874384880066,9.90020733662896,179.87728881835938,8.3,-259.0,2.992684841156006,-0.003424125723540783,0.0,0.0
-217.45440673828125,-4.220390796661377,-9.651695251464844,0.047114863991737366,-0.015958432108163834,-0.44206559658050537,-0.44247493147850037,-0.25673550367355347,9.651810246661398,179.90296936035156,8.4,-259.0,2.9026849269866943,-0.005186648573726416,0.0,0.0
-218.40625,-4.215775966644287,-9.40683364868164,0.040253885090351105,0.006425943225622177,1.1139659881591797,0.3575485646724701,-0.6392644047737122,9.406919775847673,179.85682678222656,8.5,-259.0,2.8126847743988037,-0.00924940686672926,0.0,0.0
-219.3343048095703,-4.2096099853515625,-9.168042182922363,0.06219232827425003,0.01297669392079115,1.2165988683700562,0.5022209882736206,-1.2083150148391724,9.168253124425613,179.75140380859375,8.6,-259.0,2.722684860229492,-0.014321235939860344,0.0,0.0
-220.23890686035156,-4.199705600738525,-8.936576843261719,0.12476110458374023,0.002652130089700222,-0.22245188057422638,-0.014606885612010956,-2.3866567611694336,8.9374476786574,179.55308532714844,8.7,-259.0,2.6326849460601807,-0.02301122061908245,0.0,0.0
-221.1199951171875,-4.184650897979736,-8.70807933807373,0.19378662109375,0.004569196607917547,0.28347060084342957,0.05663525313138962,-2.9246184825897217,8.710235301798772,179.27383422851562,8.8,-259.0,2.54268479347229,-0.0319678895175457,0.0,0.0
-221.97853088378906,-4.162233352661133,-8.483397483825684,0.2774171829223633,0.004812660161405802,0.35938355326652527,0.062095388770103455,-3.938019275665283,8.487932207667573,178.90530395507812,8.9,-259.0,2.4526848793029785,-0.0348171591758728,0.0,0.0
-222.8148651123047,-4.133013725280762,-8.264026641845703,0.34810468554496765,0.003385782241821289,0.12213572859764099,0.04755197837948799,-4.257537364959717,8.271354980245615,178.48602294921875,9.0,-259.0,2.362684965133667,-0.03695979714393616,0.0,0.0
-223.62950134277344,-4.09735631942749,-8.049477577209473,0.41479089856147766,0.0045259571634233,0.3330605626106262,-0.1315605342388153,-4.397002696990967,8.060157613566098,178.04603576660156,9.1,-259.0,2.2726848125457764,-0.04102952778339386,0.0,0.0
-224.4229278564453,-4.054912090301514,-7.839325428009033,0.48504552245140076,-0.00028142929659225047,-0.15305578708648682,0.06449250876903534,-4.702114582061768,7.854316795564027,177.5773468017578,9.2,-259.0,2.182684898376465,-0.04407265782356262,0.0,0.0
-225.19569396972656,-4.005817890167236,-7.633105278015137,0.5540033578872681,-0.0015633106231689453,-0.21426057815551758,0.022668641060590744,-5.0587382316589355,7.653183383783046,177.07833862304688,9.3,-259.0,2.0926849842071533,-0.04170551151037216,0.0,0.0
-225.9481658935547,-3.951449394226074,-7.433518409729004,0.5997186303138733,-0.002474937355145812,-0.3309709429740906,0.061559803783893585,-4.64238977432251,7.457671109892522,176.6025390625,9.4,-259.0,2.0026848316192627,-0.033771615475416183,0.0,0.0
-226.68115234375,-3.894470691680908,-7.241034507751465,0.6118356585502625,-0.0029089641757309437,-0.36362698674201965,0.05574148893356323,-3.743471622467041,7.266837249830295,176.2047119140625,9.5,-259.0,1.9126849174499512,-0.0210772305727005,0.0,0.0
-227.3953094482422,-3.8377463817596436,-7.056255340576172,0.5881615877151489,-0.002697954187169671,-0.3774080276489258,0.04170156642794609,-2.330209970474243,7.080725491407879,175.93702697753906,9.6,-259.0,1.82268488407135,-0.010240078903734684,0.0,0.0
-228.0912322998047,-3.7830915451049805,-6.876860618591309,0.5512729287147522,-0.001968603115528822,-0.2747638523578644,0.0384829118847847,-1.131460428237915,6.898921206207951,175.79550170898438,9.7,-259.0,1.732684850692749,-0.0014434854965656996,0.0,0.0
-228.7693328857422,-3.731436014175415,-6.702137470245361,0.50886070728302,0.000298566825222224,-0.12382452189922333,0.026217469945549965,-0.18994146585464478,6.721427369947805,175.75502014160156,9.8,-259.0,1.6426849365234375,0.007553675211966038,0.0,0.0
-229.43019104003906,-3.683767318725586,-6.532150745391846,0.4575537145137787,0.0013804626651108265,-0.058634743094444275,0.020842699334025383,0.7172632217407227,6.548156134530437,175.80690002441406,9.9,-259.0,1.5526849031448364,0.015950841829180717,0.0,0.0
-230.07427978515625,-3.640838623046875,-6.36641788482666,0.40108194947242737,0.0015044783940538764,-0.02440914697945118,0.018504993990063667,1.5206053256988525,6.379039380222807,175.94224548339844,10.0,-259.0,1.4626848697662354,0.025215130299329758,0.0,0.0
-230.70193481445312,-3.603501319885254,-6.204843044281006,0.33590778708457947,0.0011963366996496916,-0.03298486769199371,0.018384110182523727,2.3585989475250244,6.213928809182355,176.16148376464844,10.1,-259.0,1.3726849555969238,0.034041404724121094,0.0,0.0
-231.31358337402344,-3.572360038757324,-6.046935081481934,0.2661999464035034,0.000782604212872684,-0.023470966145396233,0.017118185758590698,3.114159345626831,6.052791611407264,176.45889282226562,10.2,-259.0,1.2826849222183228,0.032692648470401764,0.0,0.0
-231.9095916748047,-3.5456602573394775,-5.891882419586182,0.22697629034519196,-0.0001072978921001777,0.17633329331874847,0.006152565125375986,2.946061372756958,5.89625276617341,176.7587127685547,10.3,-259.0,1.1926848888397217,0.019900329411029816,0.0,0.0
-232.49024963378906,-3.519953727722168,-5.739116191864014,0.23393362760543823,-0.0014789580600336194,0.39407792687416077,-0.004557718522846699,1.7817163467407227,5.743881928264224,176.9612274169922,10.4,-259.0,1.1026848554611206,0.007301849778741598,0.0,0.0
-233.0558319091797,-3.4933547973632812,-5.589120388031006,0.2573106586933136,-0.0018012141808867455,0.32561367750167847,-0.0013235117075964808,0.6545966863632202,5.595040257851685,177.04913330078125,10.5,-259.0,1.012684941291809,0.005723821930587292,0.0,0.12371938675642014
-233.6077880859375,-3.466970205307007,-5.47083854675293,0.25754356384277344,-0.0005203056498430669,-0.0031768097542226315,0.07061555236577988,0.48715463280677795,5.47689721392638,177.10116577148438,10.6,-259.0,0.922684907913208,0.0069828759878873825,0.0,0.4344627559185028
-234.15216064453125,-3.4414587020874023,-5.442126274108887,0.2503475248813629,-0.0002063751162495464,-0.14976006746292114,0.23878897726535797,0.5865811109542847,5.447881447550093,177.15797424316406,10.7,-259.0,0.8326849341392517,0.0047502038069069386,0.0,0.5474010705947876
